Menu_Item_ID,Year,Restaurant_Item_Name,restaurant,Restaurant_ID,Item_Name,Item_Description,Food_Category,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber
336,2018,Jack in the Box Chicken Fajita Pita w/ Whole Grains,Jack in the Box,42,Chicken Fajita Pita w/ Whole Grains,"Chicken Fajita Pita w/ Whole Grain w/out Salsa, Better For You, Chicken & More",Sandwiches,220,,g,,340,12,6,0,55,1000,220,35,23,3,4
94803,2018,Einstein Bros Santa Fe Sandwich,Einstein Bros,31,Santa Fe Sandwich,"Santa Fe Sandwich w/ Cage Free Eggs, Turkey Sausage, Pepper Jack Cheese, Roasted Tomato Salsa & Jalapeno Salsa Shmear on an Asiago Bagel, EBB Egg Sandwiches, Signature, Egg Sandwiches, Chefs Creations",Sandwiches,249,,g,,560,22,11,0.5,250,1250,,60,30,8,2
118420,2018,Burger King Bacon & Cheese Whopper Sandwich,Burger King,12,Bacon & Cheese Whopper Sandwich,"Bacon & Cheese Whopper Sandwich on a Sesame Seed Bun w/ Quarter Pound Flame Grilled Beef, Smoked Bacon, American Cheese, Lettuce, Tomatoes, Ketchup, Pickles, Onions & Mayonnaise, Whopper Sandwiches, Burgers",Burgers,303,,g,,790,51,17,2,125,1560,,50,35,11,2
170902,2018,Burger King Grilled Chicken Sandwich,Burger King,12,Grilled Chicken Sandwich,"Grilled Chicken Sandwich w/out Mayo, Chicken & More",Sandwiches,214,,g,,370,7,2,0,75,740,,39,36,7,6
45430,2018,Jersey Mike's Subs Pastrami & Swiss on Flour Tortilla Wrap,Jersey Mike's Subs,45,Pastrami & Swiss on Flour Tortilla Wrap,"Pastrami & Swiss on Flour Tortilla Wrap, Hot Subs",Sandwiches,289,,g,,660,26.5,12,0,100,2160,,63,43,5,5
23862,2018,"Subway Chicken Pizziola Melt, 6 in",Subway,82,"Chicken Pizziola Melt, 6 in","Chicken Pizziola Melt w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers on 9 Grain Wheat Bread, 6 in, 6 in Limited Time Offer/Regional Subs, Sandwiches",Sandwiches,293,,g,,460,15,6,0.5,80,1140,,50,32,10,6
45295,2018,Jersey Mike's Subs Chipotle Turkey on White Giant,Jersey Mike's Subs,45,Chipotle Turkey on White Giant,"Chipotle Turkey on White Giant w/ Chipotle Mayonnaise, Cold Subs",Sandwiches,822,,g,,1560,82.5,21,0.5,155,4795,,136,68,15,5
170680,2018,"Bob Evans Wildfire Chicken Salad, Full, 2pm Close",Bob Evans,8,"Wildfire Chicken Salad, Full, 2pm Close","Wildfire Chicken Salad w/ Chicken, Salad Base, Cheddar Cheese, Corn, Tomatoes, Scallions, Tortilla Strips, BBQ Wildfire Sauce, Wildfire Ranch & English Muffin, Full, Salads, 2pm Close Restaurants, Lunch, Carryout",Salads,617,,g,,790,32,9,1,125,1860,,75,52,29,9
45355,2018,Jersey Mike's Subs #8 Club Sub on Flour Tortilla Wrap,Jersey Mike's Subs,45,#8 Club Sub on Flour Tortilla Wrap,"#8 Club Sub on Flour Tortilla Wrap w/ Turkey, Ham, Provolone Cheese, Bacon & Mayonnaise, Cold Subs",Sandwiches,454,,g,,880,51,16,0,110,2530,,63,43,6,6
69073,2018,"Jersey Mike's Subs Chicken w/ Wild Rice Soup, 8 oz",Jersey Mike's Subs,45,"Chicken w/ Wild Rice Soup, 8 oz","Chicken w/ Wild Rice Soup, 8 oz, Soups",Soup,226,,g,,150,8,3,0,25,1040,,17,4,1,0
125686,2018,Jersey Mike's Subs #26 Bacon Ranch Chicken Cheese Steak on Wheat Giant,Jersey Mike's Subs,45,#26 Bacon Ranch Chicken Cheese Steak on Wheat Giant,"#26 Bacon Ranch Chicken Cheese Steak on Wheat Giant w/ Chicken, White American Cheese, Bacon, Lettuce, Tomato & Ranch Dressing, Hot Subs",Sandwiches,968,,g,,1900,103.5,33.5,1,315,5195,,143,100,31,8
25367,2018,White Castle Surf & Turf Slider,White Castle,90,Surf & Turf Slider,"Surf & Turf Slider, Sliders; Choice in: Sacks, Crates, & Cases",Burgers,169,,g,,540,38,11,1,45,990,,27,22,2,2
4256,2018,Tim Hortons Bagel BELT,Tim Hortons,86,Bagel BELT,"Bagel BELT on 12 Grain Bagel, Other, Breakfast, Breakfast & Snacks, Good Source of Fiber, Good Source of Calcium",Sandwiches,269,,g,,570,25,8,0,195,1160,,62,24,11,7
45135,2018,Jersey Mike's Subs Grilled Chicken Caesar Salad,Jersey Mike's Subs,45,Grilled Chicken Caesar Salad,"Grilled Chicken Caesar Salad w/out Dressing, Salads; Choice of Adding: Dressing",Salads,356,,g,,510,35,9,0,95,1480,,11,34,5,2
60386,2018,Burger King Big Fish Sandwich,Burger King,12,Big Fish Sandwich,"Big Fish Sandwich on a Toasted Brioche Style Bun w/ White Alaskan Pollock, Tartar Sauce, Panko Breading & Pickles, Chicken & More",Sandwiches,188,,g,,510,28,4.5,0,30,1180,,51,16,7,2
10621,2018,"Baskin Robbins Strawberry n Almonds Soft Serve Parfait, Mini",Baskin Robbins,5,"Strawberry n Almonds Soft Serve Parfait, Mini","Strawberry n Almonds Soft Serve Parfait w/ Soft Serve, Almonds & Strawberry Topping, Mini, Parfaits, Specialties, Ice Cream, Soft Serve Parfaits",Desserts,199,,g,1 Serving,290,12,6,0,35,150,,37,9,34,2
170234,2018,Arby's Nashville Hot Fish Flatbread,Arby's,3,Nashville Hot Fish Flatbread,"Nashville Hot Fish Flatbread, Limited Time Offers",Sandwiches,260,,g,,630,30,4.5,0,45,1190,,71,21,5,4
95787,2018,Hardee's The Big Chicken Fillet Sandwich,Hardee's,38,The Big Chicken Fillet Sandwich,"The Big Chicken Fillet Sandwich w/ Crispy Chicken Fillet, Lettuce, Tomato & Mayonnaise, More Choices, Chicken & More",Sandwiches,312,,g,,710,36,6,1,80,1510,,64,35,10,4
24636,2018,"Tim Hortons Sausage, Egg & Cheese on English Muffin",Tim Hortons,86,"Sausage, Egg & Cheese on English Muffin","Sausage, Egg & Cheese on English Muffin, Breakfast Sandwiches, Hot Breakfast Sandwich, Breakfast, Breakfast & Snacks, Good Source of Calcium",Sandwiches,176,,g,,460,29,11,0,215,900,,29,18,4,1
135603,2018,Jack in the Box Meat Lovers Breakfast Burrito,Jack in the Box,42,Meat Lovers Breakfast Burrito,"Meat Lovers Breakfast Burrito w/out Salsa, Breakfast",Sandwiches,292,,g,,780,50,21,0.5,410,1590,360,48,39,3,2
10343,2018,"Arby's Sausage, Egg & Cheese Sourdough",Arby's,3,"Sausage, Egg & Cheese Sourdough","Sausage, Egg & Cheese Sourdough, Breakfast, May Not Be Available At All Arbys",Sandwiches,210,,g,,640,39,13,0,185,1530,,47,25,6,2
23851,2018,"Subway Bacon, Egg & Cheese, 6 in",Subway,82,"Bacon, Egg & Cheese, 6 in","Bacon, Egg & Cheese on 9 Grain Wheat Bread, 6 in, 6 in Omelet Sandwiches w/ Regular Egg, Breakfast & Pizza, Breakfast",Sandwiches,190,,g,,450,18,7,0,180,1310,,44,25,6,4
45310,2018,Jersey Mike's Subs California Cheesesteak on White Regular,Jersey Mike's Subs,45,California Cheesesteak on White Regular,"California Cheesesteak on White Regular w/ Lettuce, Tomato & Mayonnaise, Hot Subs",Sandwiches,469,,g,,940,53.5,18,0,140,2180,,70,44,10,2
94799,2018,Einstein Bros Original Bagel Dog,Einstein Bros,31,Original Bagel Dog,"Original Bagel Dog w/ Hebrew National Hot Dog, EBB Hot Sandwiches, Hot Sandwiches, Hot & Toasty Sandwiches",Sandwiches,193,,g,,530,26,10,1,45,1310,,57,19,5,2
45201,2018,Jersey Mike's Subs #9 Club Supreme on White Giant,Jersey Mike's Subs,45,#9 Club Supreme on White Giant,"#9 Club Supreme on White Giant w/ Roast Beef, Turkey, Swiss Cheese, Bacon & Mayonnaise, Cold Subs",Sandwiches,831,,g,,1740,92,25.5,0.5,245,3435,,132,94,13,5
161592,2018,Whataburger Avocado Bacon Burger Whatameal w/ Lower Calorie Sides,Whataburger,89,Avocado Bacon Burger Whatameal w/ Lower Calorie Sides,"Avocado Bacon Burger Whatameal w/ Lower Calorie Sides, 100% Beef Patty, Bacon, Onions, American Cheese, Tomato, Avocado & Creamy Pepper Sauce on Texas Toast w/ Apple Slices & Unsweetened Iced Tea, Burgers, Limited Time Only",Burgers,1339,,g,,860,52,15,1,90,1630,,62,37,12,5
174240,2018,Jersey Mike's Subs Grilled Chicken Sub on White Regular,Jersey Mike's Subs,45,Grilled Chicken Sub on White Regular,"Grilled Chicken Sub on White Regular w/ Lettuce, Tomato & Mayonnaise, Hot Subs",Sandwiches,384,,g,,720,31.5,5,0,100,1300,,67,40,8,2
45494,2018,"Jersey Mike's Subs Broccoli Cheese w/ Florets, Bowl",Jersey Mike's Subs,45,"Broccoli Cheese w/ Florets, Bowl","Broccoli Cheese w/ Florets, Bowl, Soups",Soup,372,,g,,210,14,8,0,40,1660,,12,6,3,1
160127,2018,Starbucks Smoked Turkey Protein Box,Starbucks,80,Smoked Turkey Protein Box,"Smoked Turkey Protein Box w/ Smoked Turkey & Swiss Sandwich, Apples & Baby Carrots, Protein Boxes & Bowls, Food",Sandwiches,266,,g,,360,12,6,0,60,950,,42,24,15,5
120472,2018,Auntie Anne's Personal Cheese Pretzel Pizza,Auntie Anne's,4,Personal Cheese Pretzel Pizza,"Personal Cheese Pretzel Pizza, Pretzel Pizza",Pizza,236,,g,,600,14,6,1,35,910,,95,21,16,3
124329,2018,Starbucks PB&J on Wheat Bistro Box,Starbucks,80,PB&J on Wheat Bistro Box,"PB&J on Wheat Bistro Box w/ String Cheese, Chocolate Covered Raisins, Apples, Carrots, Cucumbers, Greek Yogurt Ranch Dressing & Peanut Butter & Jam Sandwich on Honey Wheat Bread, Protein Boxes & Bowls, Food",Sandwiches,210,,g,,520,26,8,0,25,570,,53,20,29,5
10342,2018,"Arby's Sausage, Egg & Cheese Croissant",Arby's,3,"Sausage, Egg & Cheese Croissant","Sausage, Egg & Cheese Croissant, Breakfast, May Not Be Available At All Arbys",Sandwiches,178,,g,,590,44,19,0.5,215,1280,,30,20,5,1
174241,2018,Jersey Mike's Subs Baja Chicken Wrap on Spinach Wrap,Jersey Mike's Subs,45,Baja Chicken Wrap on Spinach Wrap,"Baja Chicken Wrap on Spinach Wrap w/ Chicken Breast, American Cheese, Salsa, Lettuce & Jalapenos, Signature Wraps",Sandwiches,462,,g,,680,26,12,0,115,2740,,63,49,12,5
705,2018,"Subway Cold Cut Combo, 6 in",Subway,82,"Cold Cut Combo, 6 in","Cold Cut Combo w/ Ham, Salami, Bologna, Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers on 9 Grain Wheat Bread, 6 in, 6 in Sandwiches, Sandwiches, All Sandwiches",Sandwiches,226,,g,,360,12,3.5,0,45,1030,,46,17,7,5
160133,2018,Starbucks Chicken & Double Smoked Bacon,Starbucks,80,Chicken & Double Smoked Bacon,"Chicken & Double Smoked Bacon w/ Chicken Breast, Bacon, Neufchatel Cheese & Maple Mustard on Apple Brioche, Sandwiches & Paninis, Food",Sandwiches,201,,g,,620,26,8,0,110,1480,,65,31,12,3
118441,2018,Burger King Garden Chicken Salad w/ Grilled Chicken,Burger King,12,Garden Chicken Salad w/ Grilled Chicken,"Garden Chicken Salad w/ Grilled Chicken w/out Dressing, BK Garden Fresh Salads & Sides; Choice of Adding: Dressing",Salads,313,,g,,340,15,6,0,100,770,,16,39,4,7
45234,2018,Jersey Mike's Subs #14 Veggie on White Mini,Jersey Mike's Subs,45,#14 Veggie on White Mini,"#14 Veggie on White Mini w/ Swiss Cheese, Provolone Cheese & Green Bell Peppers, Cold Subs",Sandwiches,250,,g,,430,18,10.5,0.5,45,600,,43,22,4,2
50576,2018,"Perkins Chocolate French Silk Pie, Slice",Perkins,66,"Chocolate French Silk Pie, Slice","Chocolate French Silk Pie w/ Chocolate Curls & Whipped Cream, Slice, Bakery & Desserts, Cream Pies, Rich Cream Pies, Bakery",Desserts,173,,g,1 Slice,760,54,27,0.5,195,330,,66,6,44,3
124862,2018,"Tim Hortons Turkey Sausage, Egg White & Cheese on Maple Flatbread",Tim Hortons,86,"Turkey Sausage, Egg White & Cheese on Maple Flatbread","Turkey Sausage, Egg White & Cheese on Maple Flatbread, Breakfast Panini, Breakfast, Breakfast & Snacks, Good Source of Fiber, Good Source of Calcium",Sandwiches,169,,g,,310,12,6,0,45,990,,31,19,7,3
174263,2018,Jersey Mike's Subs #6 Omelet w/ Ham on Wheat Sub Roll,Jersey Mike's Subs,45,#6 Omelet w/ Ham on Wheat Sub Roll,"#6 Omelet w/ Ham on Wheat Sub Roll, Breakfast Sandwiches",Sandwiches,298,,g,,620,23,10.5,0,475,1370,,64,38,3,4
45372,2018,Jersey Mike's Subs #11 Stickball Special on Spinach Wrap,Jersey Mike's Subs,45,#11 Stickball Special on Spinach Wrap,"#11 Stickball Special on Spinach Wrap w/ Provolone Cheese, Ham & Salami, Cold Subs",Sandwiches,401,,g,,640,27.5,12.5,0,85,2500,,62,36,8,4
179390,2018,Whataburger Mushroom Swiss Burger Whatameal w/ Lower Calorie Sides,Whataburger,89,Mushroom Swiss Burger Whatameal w/ Lower Calorie Sides,"Mushroom Swiss Burger Whatameal w/ Lower Calorie Sides, All Beef Patty, Grilled Mushrooms, Swiss Cheese & Au Jus Sauce on a Small White Bun w/ Apple Slices, Burgers, Limited Time Offer",Burgers,1414,,g,,1150,70,23,2,135,1920,,71,56,16,4
45244,2018,Jersey Mike's Subs #15 Meatball & Cheese on Wheat Regular,Jersey Mike's Subs,45,#15 Meatball & Cheese on Wheat Regular,"#15 Meatball & Cheese on Wheat Regular w/ Provolone Cheese, Tomato Sauce & Parmesan Cheese, Hot Subs",Sandwiches,318,,g,,800,40.5,18,0,90,1680,,72,37,7,7
160206,2018,"Subway Orchard Chicken Salad, 6 in",Subway,82,"Orchard Chicken Salad, 6 in","Orchard Chicken Salad w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers on 9 Grain Wheat Bread, 6 in, 6 in Limited Time Offer/Regional Subs, Sandwiches",Sandwiches,247,,g,,370,8,1.5,0,40,530,,54,20,15,6
161575,2018,Whataburger Whataburger Patty Melt Whatameal w/ Lower Calorie Sides,Whataburger,89,Whataburger Patty Melt Whatameal w/ Lower Calorie Sides,"Whataburger Patty Melt Whatameal w/ Lower Calorie Sides, 2 Beef Patties, Grilled Onions, 2 Slices of Monterey Jack Cheese & Creamy Pepper Sauce on Texas Toast w/ Apple Slices & Unsweetened Iced Tea, All Time Favorites",Burgers,1336,,g,,980,61,21,2,130,1790,,56,49,11,2
132311,2018,Perkins Ice Cream Sundae w/ Hot Fudge,Perkins,66,Ice Cream Sundae w/ Hot Fudge,"Ice Cream Sundae w/ Hot Fudge, Chopped Mixed Nuts, Maraschino Cherries, Non Dairy Dessert Topping & Vanilla Ice Cream, Ice Cream, Sweet Treats, Bakery & Desserts, Ice Cream Dreams, Bakery",Desserts,153,,g,,440,27,15,0,40,150,,46,4,38,2
45400,2018,Jersey Mike's Subs #17 Jersey Mikes Famous Philly on Flour Tortilla Wrap,Jersey Mike's Subs,45,#17 Jersey Mikes Famous Philly on Flour Tortilla Wrap,"#17 Jersey Mikes Famous Philly on Flour Tortilla Wrap w/ Steak, Grilled Onions, Peppers & White American Cheese, Hot Subs, also called Steak Philly",Sandwiches,371,,g,,760,35,16.5,0,115,2290,,66,44,9,6
102309,2018,"Subway Creamy Chicken & Wild Rice, 8 oz",Subway,82,"Creamy Chicken & Wild Rice, 8 oz","Creamy Chicken & Wild Rice, 8 oz, Soup, Desserts & Sides",Soup,227,,g,,190,11,6,0.5,40,820,,16,7,3,1
69040,2018,Jersey Mike's Subs #1 BLT on White Giant w/ Mayonnaise,Jersey Mike's Subs,45,#1 BLT on White Giant w/ Mayonnaise,"#1 BLT on White Giant w/ Mayonnaise, Bacon, Lettuce & Tomato, Cold Subs",Sandwiches,570,,g,,1550,95,26.5,0,140,3330,,131,42,9,4
174228,2018,"Jersey Mike's Subs #2 Bacon, Egg & Cheese Sandwich on Plain Bagel",Jersey Mike's Subs,45,"#2 Bacon, Egg & Cheese Sandwich on Plain Bagel","#2 Bacon, Egg & Cheese Sandwich on Plain Bagel, Breakfast Sandwiches",Sandwiches,225,,g,,560,27,11,0,470,1240,,49,30,7,1
60930,2018,Del Taco Flatbread Taco w/ Chicken,Del Taco,27,Flatbread Taco w/ Chicken,"Flatbread Taco w/ Grilled Chicken, Chipotle or Secret Sauce, Lettuce, Tomatoes & Cheddar Cheese, Tacos, Tacos & Tostadas",Sandwiches,153,,g,,320,14,3,0,40,690,,34,16,2,1
25179,2018,Whataburger Green Chile Double Jr,Whataburger,89,Green Chile Double Jr,"Green Chile Double Jr w/ 100% Beef Patty, Monterey Jack Cheese & American Cheese Slice, Hot Green Chiles & Special Seasoning on Small White Toasted Bun, All Time Favorites, Only Available in West Texas, New Mexico & Arizona",Burgers,201,,g,,540,30,12,1,65,1310,,37,28,7,1
45182,2018,"Jersey Mike's Subs #7 Turkey Breast & Provolone, In a Tub",Jersey Mike's Subs,45,"#7 Turkey Breast & Provolone, In a Tub","#7 Turkey Breast & Provolone, In a Tub w/ Fat Free Turkey Breast & Provolone, Cold Subs",Salads,295,,g,,240,10,6,0,60,940,,8,30,5,1
170536,2018,"Bob Evans Bacon Cheeseburger, Low Calorie",Bob Evans,8,"Bacon Cheeseburger, Low Calorie","Bacon Cheeseburger w/ Beef, Lettuce, Tomato, Onions, American Cheese, Pickles, Bacon, Potato Bun, Green Beans & Ham, Big Farm Burgers, Lunch, Carryout, Low Calorie",Burgers,471,,g,,840,50,21,2.5,150,2160,,51,48,9,4
34779,2018,Whataburger Double Meat Whataburger Jr Whatameal,Whataburger,89,Double Meat Whataburger Jr Whatameal,"Double Meat Whataburger Jr Whatameal w/ 2 100% Beef Patties, Mustard, Lettuce, Tomato, Pickles, Onion & Special Seasoning on a Small White Bun w/ Small Fries & 20 oz Coca Cola, Burgers; Choice of Substituing: Apple Slices",Burgers,853,,g,,960,35,8,1,45,1070,,141,26,76,5
45193,2018,Jersey Mike's Subs #8 Club Sub on White Regular,Jersey Mike's Subs,45,#8 Club Sub on White Regular,"#8 Club Sub on White Regular w/ Turkey, Ham, Bacon, Provolone & Mayonnaise, Cold Subs",Sandwiches,458,,g,,860,44.5,13.5,0,110,2335,,69,43,7,3
45218,2018,Jersey Mike's Subs #12 The Cancro Special on Wheat Regular,Jersey Mike's Subs,45,#12 The Cancro Special on Wheat Regular,"#12 The Cancro Special on Wheat Regular w/ Provolone Cheese, Roast Beef & Pepperoni, Cold Subs",Sandwiches,427,,g,,750,27,12,0,135,1005,,67,59,8,5
33,2018,Carl's Jr. Super Star w/ Cheese,Carl's Jr.,15,Super Star w/ Cheese,"Super Star w/ 2 Charbroiled Beef Patties, 2 Slices of American Cheese, Lettuce, 2 Slices of Tomato, Onions, Dill Pickles, Special Sauce & Mayonnaise on a Seeded Bun, Charbroiled Burgers",Burgers,390,,g,,920,56,23,2,140,1540,,59,48,13,4
174272,2018,Jersey Mike's Subs #7 Omelet w/ Bacon on White Sub Roll,Jersey Mike's Subs,45,#7 Omelet w/ Bacon on White Sub Roll,"#7 Omelet w/ Bacon on White Sub Roll, Breakfast Sandwiches",Sandwiches,284,,g,,680,32,14,0,480,1340,,63,39,3,4
11528,2018,Burger King Whopper Sandwich w/ Cheese,Burger King,12,Whopper Sandwich w/ Cheese,"Whopper Sandwich w/ Cheese w/out Mayo, Whopper Sandwiches",Burgers,271,,g,,580,29,13,1.5,105,1200,,50,32,11,2
